Distribution,Sample Length,Gini Coefficient,Herfindahl-Hirschman Index,Entropy,Nakamoto Coefficient,Apokedro
Log-normal,940,0.2813056188293966,0.0013595522474674482,6.719240037294602,287,0.015077968332219251
Chi-Square,940,0.48977837134707275,0.0020162930705432663,6.445639785271679,183,0.009094541603395914
Uniform,941,0.27097394232517036,0.0012969942351407132,6.7275384536264395,304,0.00682444208940583
Normal,941,0.10944038202320427,0.0011029919711884287,6.827778112196788,399,0.008088394522921108
Exponential,941,0.511540273595942,0.0021993121890259383,6.403047415940583,170,0.018014346852022058
Bimodal,941,0.22626495858647894,0.0012422309126065994,6.758911175331093,325,0.011687680766449746
Log-normal,941,0.27742686052709503,0.0013646863359177994,6.720712756960994,293,0.018832236842105263
Chi-Square,941,0.4966954125189841,0.002110467838186813,6.4299055079908864,178,0.024941979706390328
Uniform,942,0.27373605627540215,0.0013003014447591156,6.725408086337259,303,0.006792598523029539
Normal,942,0.11229190928295575,0.0011034683976863106,6.827918964983638,398,0.0057253352435199705
Exponential,942,0.5084549624730117,0.0022020614565106352,6.406466230866847,172,0.026208043981481483
Bimodal,942,0.2303130786535196,0.0012452025748549158,6.758223278010551,324,0.012184758771929824
Log-normal,942,0.26415892310286787,0.0013358966786408812,6.733206633651351,299,0.010047902411548732
Chi-Square,942,0.5090959701704165,0.002167104190900266,6.409092880605879,171,0.01721650317199248
Uniform,943,0.27519256458096547,0.0013014590866879344,6.726030952316281,302,0.006658752398813678
Normal,943,0.11713447808879361,0.0011056546123104321,6.827398464672784,395,0.005434230100065887
Exponential,943,0.48234652579613585,0.0019745231887470143,6.459502731985976,189,0.03462196048632219
Bimodal,943,0.22768143078362896,0.001242471195984239,6.7594426570507915,325,0.013201627512856475
Log-normal,943,0.2667150738082267,0.0013339946605749517,6.733386560903291,299,0.007494274724297403
Chi-Square,943,0.4986339117528163,0.0021097571420406157,6.427788986055602,178,0.017565128921102662
Uniform,944,0.2752528627833313,0.001300447199083577,6.725530593359506,303,0.0068327930316393675
Normal,944,0.11385674107268351,0.0011029390343963359,6.829121982269337,399,0.006409202398255814
Exponential,944,0.4994213855311635,0.002125060230550342,6.428307571151402,178,0.025939495894160582
Bimodal,944,0.22852759718022161,0.0012390564552607708,6.761741342131586,326,0.008970598691695109
Log-normal,944,0.2673854425821236,0.0013268439603509124,6.735186254615042,297,0.01368163452529669
Chi-Square,944,0.49664912777932413,0.0020937997037303443,6.43341557546121,178,0.018245135613207546
Uniform,945,0.2725712059731772,0.0012941439359379242,6.730807071944353,303,0.006804760338677779
Normal,945,0.11542390358184854,0.0011025478598840491,6.829637163241932,398,0.0055618039313194015
Exponential,945,0.5057700670187716,0.0021912997212026964,6.415583603956094,173,0.03611341059602649
Bimodal,945,0.2270298074883363,0.0012384473480804125,6.762498711888661,326,0.008345440554287887
Log-normal,945,0.28458337471960543,0.0013689996264855489,6.720044943805264,286,0.02087823275862069
Chi-Square,945,0.5151976941371488,0.002163991745197082,6.402181178548069,171,0.009344208976120033
Uniform,946,0.26768974420621766,0.001284466100495481,6.7345564812916425,308,0.0067798974399055165
Normal,946,0.1123778690475535,0.0010991087605636794,6.831670887869608,400,0.009410421665824703
Exponential,946,0.5048442013659787,0.0021879499833055765,6.4167336111392785,174,0.0515625
Bimodal,946,0.22722294967510484,0.0012352131472996672,6.764550369517748,327,0.0059344354367604655
Log-normal,946,0.2754003696607088,0.0013493568261235926,6.728675980947507,293,0.02177734375
Chi-Square,946,0.4931196620836932,0.0020696501857078503,6.4414678880835226,178,0.033680555555555554
Uniform,947,0.2656750006649775,0.0012799010863582525,6.736564095640075,311,0.006642845083146225
Normal,947,0.11207768922623823,0.0010978525857723645,6.8331111081633935,400,0.00827242943548387
Exponential,947,0.49901301461333525,0.0020789839847214064,6.430215455260733,182,0.009797547878766345
Bimodal,947,0.22895663579646536,0.0012373146033945433,6.763769197088676,326,0.011847235062281043
Log-normal,947,0.2845492488923658,0.0013724040433146663,6.721013397764153,287,0.00737363083601656
Chi-Square,947,0.5037016176319631,0.0020904508255859666,6.427131153606288,175,0.013058696028449144
Uniform,948,0.26436895625900475,0.0012761220160480828,6.740532659345547,310,0.006814356758165393
Normal,948,0.1145191403380595,0.001098370014535929,6.833373769801207,399,0.01164010551348356
Exponential,948,0.5069336504221351,0.0021399921553172394,6.419168677518993,175,0.00958615297310213
Bimodal,948,0.22860751985950017,0.0012344318816868074,6.765870231117349,327,0.006382716521052004
Log-normal,948,0.27334454691394605,0.0013469843650921018,6.731814971117189,296,0.01481713480729525
Chi-Square,948,0.5048112539004787,0.00216930693935735,6.421038049245405,174,0.043490975935828874
Uniform,949,0.2694091851458405,0.001283247955481855,6.7368856655285025,308,0.00679430687716263
Normal,949,0.1123881813783895,0.001095320971484574,6.835331145487762,401,0.010635035682426405
Exponential,949,0.4979350624352582,0.0020588678262758574,6.437618044022022,181,0.009666318145608201
Bimodal,949,0.22567789522111562,0.001230361570255235,6.7681747076556675,328,0.011872963779225757
Log-normal,949,0.27132718584651433,0.0013432432031774233,6.734790152446279,297,0.00970103346456693
Chi-Square,949,0.5031811426608305,0.002083304993061572,6.4291602240861865,179,0.013082742203476482
Uniform,950,0.2613991065666547,0.0012685440458450057,6.744695887164858,313,0.006751795039164491
Normal,950,0.11385726586949407,0.0010956485951740475,6.8357581368793525,400,0.0057544341995937965
Exponential,950,0.4967535401968929,0.002061692312666848,6.440408293215836,179,0.009596558449863575
Bimodal,950,0.2296225340750268,0.0012333870485695636,6.767384451282277,327,0.008529188478349258
Log-normal,950,0.2723617368254826,0.001354848045292166,6.733368716428245,297,0.09447674418604651
Chi-Square,950,0.4960016049481905,0.0021205932615442485,6.434946051252195,184,0.048328488372093026
Uniform,951,0.27864563984835705,0.001296676832980711,6.731030991779673,303,0.006844765183615819
Normal,951,0.1179262436839438,0.0010972598642348045,6.83523181625272,398,0.010913453831356204
Exponential,951,0.4911055456678676,0.0020576257138879934,6.448430026081141,185,0.01882343144379845
Bimodal,951,0.2259531455223287,0.0012285807355666496,6.769576536357886,330,0.011663711994809048
Log-normal,951,0.27346694116094517,0.001343627702101171,6.734856362277782,295,0.010234274485365069
Chi-Square,951,0.5076722720975781,0.002152086930545111,6.421663281999269,170,0.017870266933207903
Uniform,952,0.2720610026557485,0.0012837854830979219,6.738293855483911,307,0.006717481494746896
Normal,952,0.11622200091793662,0.001094928575700007,6.836990646197767,400,0.005796467313390041
Exponential,952,0.4945974980724312,0.00202534954715613,6.447375693209608,185,0.013565285537941788
Bimodal,952,0.22849341812559787,0.0012298074918464079,6.769752017306642,329,0.005936182200979422
Log-normal,952,0.27622711146843165,0.0013371826150905919,6.7353751948315335,293,0.013797408801389693
Chi-Square,952,0.5180169228478378,0.0022332382509794857,6.401136400232353,168,0.013712413517828632
Uniform,953,0.27108602599782006,0.0012807453265212447,6.7399090674882745,308,0.00685874146440702
Normal,953,0.11602009742347819,0.0010937630538419407,6.838009097410055,401,0.008873562431544359
Exponential,953,0.48552683112673956,0.0019896625261930923,6.464071386454934,187,0.018007032667876587
Bimodal,953,0.22775708438153353,0.0012286802738701167,6.770508817237947,329,0.008735681270096463
Log-normal,953,0.26323418897005096,0.0013008358548766187,6.74818204657291,305,0.010373438547954392
Chi-Square,953,0.5010392976115502,0.0021157333412019537,6.433935268662272,178,0.018176058661228407
Uniform,954,0.27934989749466665,0.0012937212333402816,6.733617572828859,303,0.006935172488452656
Normal,954,0.11217652147358154,0.0010896556452371954,6.840259778629265,404,0.005983458013448063
Exponential,954,0.4925472391318559,0.002003444474894422,6.453024020692718,185,0.018854347691161868
Bimodal,954,0.22773569562678442,0.0012256618843348001,6.772698488422648,330,0.012128362651901215
Log-normal,954,0.28512017300958936,0.0013813520709710326,6.725440693270919,289,0.014464180424528301
Chi-Square,954,0.48825512917230257,0.002019386917166792,6.458062203267184,188,0.024249437397708674
Uniform,955,0.2681467051619292,0.001273068671570875,6.744544860530148,310,0.0068314603448874685
Normal,955,0.11256905816296134,0.001088895676123678,6.841221148767664,404,0.00852709635941912
Exponential,955,0.4932630219734939,0.0020726010635451586,6.450374976222148,182,0.0181398320018797
Bimodal,955,0.22867323034600065,0.0012277762357867986,6.771528199324795,329,0.008521328027789299
Log-normal,955,0.2628302922684671,0.001304179802609341,6.749816677593576,305,0.036637931034482756
Chi-Square,955,0.4940561297258553,0.0020119368505938477,6.453586428635162,184,0.009581817584151473
Uniform,956,0.2679539919719821,0.0012716167925502107,6.747496850970906,309,0.006788535509388039
Normal,956,0.11113842282696375,0.0010867709274211025,6.843060397006408,405,0.0055340563714615315
Exponential,956,0.511177111099742,0.0021572932082219746,6.419106594799844,173,0.03452346183800623
Bimodal,956,0.22764986876747523,0.0012240210992374187,6.774189895723206,331,0.008454433497536946
Log-normal,956,0.2701081015722688,0.0013214983436894555,6.744138648219618,300,0.01857882724719101
Chi-Square,956,0.5224120676722989,0.0022703787838477944,6.396784797948644,165,0.06418010752688172
Uniform,957,0.2693149329826685,0.0012725052335444205,6.744446070290951,311,0.0067948462019164005
Normal,957,0.11760564281923627,0.001090415231036065,6.841302739795884,402,0.009166285538627639
Exponential,957,0.503957992642506,0.0020988935658600378,6.434625356845697,176,0.01348870628238342
Bimodal,957,0.2274226252786152,0.0012232529046061434,6.774832172445974,330,0.011782062759140595
Log-normal,957,0.27094620339509345,0.0013146369291931477,6.74562924462599,299,0.014411907973621104
Chi-Square,957,0.5009686736600807,0.002102253002236017,6.439497320567671,177,0.018616938496015936
Uniform,958,0.2773376416429308,0.001284984026675756,6.740672345955183,304,0.006826610779494382
Normal,958,0.11468011787201308,0.0010870975145826707,6.843448018674275,404,0.005808016871240054
Exponential,958,0.49613109218380524,0.0020439613983080276,6.44996122514782,181,0.009614885892116183
Bimodal,958,0.2293553003335151,0.0012231802857494293,6.775555747500933,330,0.012523572198275863
Log-normal,958,0.2805751194479315,0.0013417058699577928,6.737391369509044,294,0.02909774945770065
Chi-Square,958,0.4886954561893085,0.0019833960966675395,6.465302885639851,187,0.016859775274473927
Uniform,959,0.2812277038151283,0.0012908434774089239,6.73924758190557,302,0.006783790958737864
Normal,959,0.1124596420471639,0.001084447575502081,6.845356374214522,406,0.005751438180240195
Exponential,959,0.5130543068826652,0.0021528748048976,6.419633278858892,175,0.018690735329198474
Bimodal,959,0.22379822654275883,0.0012143413790727108,6.780427607511881,332,0.012368713783112583
Log-normal,959,0.26786423538104104,0.0013090094694854465,6.74993097005102,303,0.01982250548245614
Chi-Square,959,0.5135366706986176,0.002158443456520316,6.419009908956662,174,0.01866923459244533
Uniform,960,0.27499994843726333,0.0012784101081869785,6.745884350417781,305,0.006838418183742591
Normal,960,0.11397009716339047,0.001084762724254638,6.845857546524205,405,0.012379782766486935
Exponential,960,0.4988778316684794,0.0021169285758922745,6.4439046924351935,177,0.025387364357262104
Bimodal,960,0.2274607409586435,0.0012176314229110472,6.779056289763918,332,0.008649727667429285
Log-normal,960,0.27826671166350214,0.0013484001030156588,6.739215432605889,297,0.038999748995983935
Chi-Square,960,0.48410689119748357,0.0019399164203697558,6.475225919982035,191,0.016715116279069766
Uniform,961,0.27643538404873175,0.0012794204600812347,6.744661386123099,305,0.006820896933443344
Normal,961,0.11120709078132766,0.0010808781500912146,6.848158671913672,407,0.005504526962774596
Exponential,961,0.48825719004632184,0.0019933350762203787,6.468413842456874,185,0.01791554787477148
Bimodal,961,0.2247156285832684,0.001213182232910938,6.781369466386451,333,0.009151825123587571
Log-normal,961,0.28381386647177853,0.001365814185653617,6.734072321468864,293,0.014686436040856031
Chi-Square,961,0.4954891413876843,0.0020582322154487015,6.454520543886362,182,0.04283854166666667
Uniform,962,0.27032154278415294,0.0012675173260401113,6.750050601260897,311,0.006829552962859925
Normal,962,0.10745216815039188,0.0010773114211574467,6.850473895977207,409,0.005597884835110673
Exponential,962,0.4965908840289126,0.0020234216552367265,6.455447595187417,181,0.018483815386427897
Bimodal,962,0.2290889837247504,0.0012174580849356746,6.779967836695276,332,0.008562019671213355
Log-normal,962,0.27114889539957293,0.0013298259147082477,6.747652540297823,299,0.010533939948855755
Chi-Square,962,0.5159416173776287,0.0022517513252649536,6.410794516803166,171,0.048895474137931036
Uniform,963,0.2698491098945355,0.0012654540072048494,6.750021533102957,313,0.006849173012435378
Normal,963,0.11723237769914324,0.0010833773940205473,6.847889997062477,404,0.005688838550247117
Exponential,963,0.48950564469563823,0.002017866770046664,6.465963962933504,185,0.03477746212121212
Bimodal,963,0.2310492534627504,0.0012207786599513749,6.778271415505273,331,0.011777667797888386
Log-normal,963,0.2810457656391937,0.0013504037769338363,6.739666878313262,295,0.021690358958068614
Chi-Square,963,0.49915726825717893,0.0020134653741093788,6.451820312473334,184,0.01743822160697455
Uniform,964,0.27409364230620703,0.0012712555262460118,6.748621914843511,310,0.006889123538637011
Normal,964,0.11576126731790065,0.001081123617512242,6.849416288251544,405,0.005905457573763163
Exponential,964,0.4985859187344101,0.00203874714737978,6.451897537539962,184,0.00965739000278474
Bimodal,964,0.22586350179005393,0.0012103802517206656,6.78434304640702,334,0.008457302074836867
Log-normal,964,0.26696542164615733,0.001303566570139697,6.754866191314231,306,0.01442186530707196
Chi-Square,964,0.4940054360963777,0.002066566359972685,6.457762216263857,180,0.009233465325342466
Uniform,965,0.2814755205867461,0.0012830109693077302,6.744791734246677,304,0.006798481795441912
Normal,965,0.11391626397874112,0.0010785528285430944,6.851286108969927,407,0.0056999695334261835
Exponential,965,0.49676988826438734,0.002003254671022786,6.4608107699688375,182,0.009601142951586655
Bimodal,965,0.2270383227131735,0.0012129623519744484,6.783343087155182,333,0.017688041125541124
Log-normal,965,0.2822245551038394,0.0013312385026157257,6.743805410337782,294,0.007183323667679422
Chi-Square,965,0.4957482537588147,0.002069091008692178,6.454799532770763,182,0.0480225988700565
Uniform,966,0.2790896313967747,0.0012774574833631135,6.74720011758723,305,0.006766154111955771
Normal,966,0.11126658791180975,0.0010760765541694551,6.852949371300516,410,0.01632074839055794
Exponential,966,0.483773120159974,0.0019855135404483635,6.4792402189138265,189,0.06691919191919192
Bimodal,966,0.22800980879353316,0.0012116680507353325,6.784679359861453,333,0.008388992988394585
Log-normal,966,0.27393871451242663,0.0013198654554968602,6.751289302808445,298,0.01974752824858757
Chi-Square,966,0.5008104441092538,0.0020995375127680557,6.446021926194973,182,0.08125
Uniform,967,0.2720504001490082,0.0012640528716051608,6.754683153204304,309,0.006841764410782781
Normal,967,0.11232607243175713,0.0010749150971802188,6.8539229348806225,409,0.005390422209604153
Exponential,967,0.5093027073268472,0.002155856649493599,6.430722032837567,177,0.018281987028301888
Bimodal,967,0.22826966077709102,0.001211174328692862,6.784949472026262,333,0.006153531833858353
Log-normal,967,0.2816188180125375,0.001330854250736896,6.745381059602766,296,0.021076888489208634
Chi-Square,967,0.4945096188936775,0.0020347013440268295,6.46223751008706,183,0.012550853479510245
Uniform,968,0.28173330711708017,0.0012791868239682151,6.745179266903656,308,0.006850331595234688
Normal,968,0.11391737716723697,0.001075576000524264,6.8538408959018255,409,0.005757343355392386
Exponential,968,0.49374255818636026,0.001999701801318633,6.466133573075842,186,0.04933035714285714
Bimodal,968,0.23138075363170799,0.0012127361045162924,6.784815692027978,333,0.008512020690004047
Log-normal,968,0.27039912907130526,0.0013112091316977192,6.755714823185508,303,0.01353865331912302
Chi-Square,968,0.505172635917651,0.002034510643540254,6.447864511182961,180,0.012765245364450128
Uniform,969,0.2869754083285954,0.0012879135134030348,6.74453903806366,300,0.0067451165107415105
Normal,969,0.11353874135925633,0.001074160837398511,6.855302307189094,409,0.006368720716937765
Exponential,969,0.49198357289446304,0.0019637570285471495,6.471626551284513,187,0.013303258432289035
Bimodal,969,0.22473330351328816,0.0012030380568189797,6.789685979973745,336,0.011629906456346295
Log-normal,969,0.27330511920505424,0.0013206125678150067,6.75330161861018,301,0.007127934045657398
Chi-Square,969,0.5013768732352595,0.0020892812165468205,6.448754439788301,181,0.01844490774682307
Uniform,970,0.2736476471338928,0.0012626499722300855,6.75628262725381,311,0.006736781755775349
Normal,970,0.11199226769658203,0.00107192651008999,6.8566741402418945,411,0.005719169172062904
Exponential,970,0.5171538887975122,0.0022469829036725134,6.415748231875067,169,0.018114917014856083
Bimodal,970,0.2303832985689392,0.0012096939274609403,6.787332990075148,334,0.008361003546612624
Log-normal,970,0.2782215939554414,0.0013543988883291222,6.74664497170267,298,0.010521779347460477
Chi-Square,970,0.48817158002777966,0.001960887534400135,6.477241063876022,190,0.017376393779342723
Uniform,971,0.2738059415038745,0.0012617281499495234,6.755680574575109,313,0.006782949917161397
Normal,971,0.11165010664978872,0.001070345412871956,6.858194424297018,411,0.008219691194407956
Exponential,971,0.4962906203412436,0.002022079007324428,6.463209968169505,185,0.02587159421797005
Bimodal,971,0.2268676995422889,0.0012036380538463219,6.790469157666612,335,0.008219882030505244
Log-normal,971,0.27514215223029037,0.0013358657769992938,6.752857362125147,302,0.1328125
Chi-Square,971,0.49737884817330896,0.0020690891891926356,6.459417146387132,181,0.025739637027491408
Uniform,972,0.2665996126605046,0.0012482597872183988,6.763022223257624,317,0.006807929802825812
Normal,972,0.11462469526110275,0.001071204593317165,6.858334029182812,408,0.008407373860992632
Exponential,972,0.4988753526019371,0.0020189494567947226,6.459652150105423,185,0.01905840847332016
Bimodal,972,0.23211681280273141,0.0012101483426951584,6.787596605221441,333,0.009109250672829394
Log-normal,972,0.27533086973582244,0.0013191125632082876,6.75495633576007,301,0.01454805565010211
Chi-Square,972,0.5034620463589778,0.0020652094505170544,6.452984670181376,178,0.01693530207394049
Uniform,973,0.271428623465733,0.0012550836889454035,6.75969094626487,316,0.006924690335589802
Normal,973,0.11373373975360239,0.0010700105725108583,6.859212468643916,411,0.013341302436954413
Exponential,973,0.49333811881046447,0.002021644414926349,6.470045689696247,186,0.01814539292279412
Bimodal,973,0.2253930174806779,0.001199829264754231,6.793140261525652,337,0.005951015803811324
Log-normal,973,0.27895856679213255,0.0013520494872917713,6.749154250112783,298,0.029042119565217392
Chi-Square,973,0.5042612187803689,0.0020362693729560474,6.453618450215711,180,0.046373663101604276
Uniform,974,0.2747644030051886,0.0012597118050355757,6.757278736586509,314,0.006847791963164504
Normal,974,0.11599439495784958,0.0010702157678913224,6.8597774069619355,409,0.0057428928050337405
Exponential,974,0.49849722637864974,0.0021091233445849483,6.455817653888673,185,0.03514423076923077
Bimodal,974,0.22613493956481603,0.0011991902831556796,6.794359272962728,337,0.016531088917525773
Log-normal,974,0.28010420761002336,0.001333960742230661,6.751457564107529,300,0.01970647565645514
Chi-Square,974,0.4927462901985573,0.0020172192311991195,6.469777972573102,186,0.04723011363636364
Uniform,975,0.2806004065313659,0.0012681256004353416,6.753917049941586,309,0.006890951172433515
Normal,975,0.11285639663743845,0.0010665950686532012,6.861948181352132,411,0.0060451605650195745
Exponential,975,0.4847610977612448,0.0019874265938139295,6.48431663152906,191,0.01888401559454191
Bimodal,975,0.22793429870499574,0.001201087299749259,6.793180373988413,336,0.008851665456779094
Log-normal,975,0.27197956255751404,0.0013330827972131832,6.757137547809471,304,0.014747312760055479
Chi-Square,975,0.49506529985033715,0.0020491683468821854,6.466896537711049,184,0.0183261700095511
Uniform,976,0.27493350113251674,0.0012570984355983657,6.761144434627026,312,0.006725508581904492
Normal,976,0.11433968608109733,0.001066452395393708,6.862660354225471,411,0.005587438561215371
Exponential,976,0.5011525726517582,0.0020956891184831235,6.454661118218343,182,0.018972413277511962
Bimodal,976,0.23067600813686923,0.0012025602649589238,6.793063207785913,336,0.012539144050104385
Log-normal,976,0.2719899038904098,0.0012946762335840955,6.764231570047608,305,0.010052066835603422
Chi-Square,976,0.5032804984909202,0.0020597246020840534,6.45291407388234,183,0.012620501285347044
Uniform,977,0.27185938894190803,0.001250618078195179,6.763665333427929,316,0.006751579693947731
Normal,977,0.11387657019411215,0.001065841847905974,6.863346448352811,413,0.005734149342286818
Exponential,977,0.49948766035630104,0.0019938934809155266,6.467189309393633,184,0.01816839475508318
Bimodal,977,0.22900640883661946,0.0011998507451714663,6.79454160924595,336,0.00877085788515106
Log-normal,977,0.271814848339219,0.0013087217174391104,6.762767315691907,305,0.015182544498381877
Chi-Square,977,0.5054929833747919,0.0020254175745429153,6.455229324267757,181,0.01261720791949817
Uniform,978,0.27979084193404025,0.0012627924850309906,6.757853974476035,310,0.006762776153766557
Normal,978,0.11503617849777731,0.0010642791136693688,6.864749810326886,410,0.005401623964803312
Exponential,978,0.5056951055579636,0.00205472235275151,6.454969169926695,180,0.013507522999227998
Bimodal,978,0.2284594431067961,0.0011967149460827193,6.797010350261621,337,0.008410007063522993
Log-normal,978,0.2783946865748106,0.00131320387635361,6.759485806112728,298,0.015757775322909586
Chi-Square,978,0.4928447448805333,0.0020535805308185395,6.469652303184318,188,0.06507731958762887
Uniform,979,0.26637836466029796,0.0012390238950483192,6.7712024610643695,319,0.006797313288920056
Normal,979,0.11200429762856383,0.0010614236275895347,6.8664341539787745,414,0.007935573630136986
Exponential,979,0.5053965189242268,0.0020796635264215394,6.453591138875659,181,0.034457859848484845
Bimodal,979,0.22820515465579166,0.0011972855135468077,6.796749753566219,337,0.011619967924879137
Log-normal,979,0.26214985875146823,0.001277663283020392,6.774443817598412,312,0.010446738591269841
Chi-Square,979,0.5043707889519811,0.0020847986515961448,6.453138357166695,181,0.034161027070063694
Uniform,980,0.27296436857742795,0.0012486353287359494,6.765287190674979,317,0.006808997844827586
Normal,980,0.11576271879632319,0.0010629521105614773,6.866236406304518,412,0.005802090870718765
Exponential,980,0.5101934161643588,0.002049427420064272,6.44936902116122,179,0.013463738437988535
Bimodal,980,0.22581461060339342,0.0011906037076222745,6.800809231860322,340,0.008415080190989226
Log-normal,980,0.27527744756279127,0.0013300780641177846,6.760041539914263,303,0.02115771994773519
Chi-Square,980,0.5131598679528345,0.002117619542311075,6.439750981132649,177,0.03468237704918033
Uniform,981,0.2767865401496811,0.001253879345129244,6.764540169945509,313,0.006784639469844358
Normal,981,0.11645573660589792,0.001063004505643311,6.866690826349905,411,0.00817857713737669
Exponential,981,0.5076895928943935,0.002113388058502833,6.449053529935066,176,0.013316806133383761
Bimodal,981,0.22742607194634948,0.001192365929557597,6.80028428387641,338,0.008100993358590469
Log-normal,981,0.2712630113313326,0.0012935731019568767,6.768816271096943,306,0.019605107668067227
Chi-Square,981,0.49207509192243704,0.0020200411428537295,6.476631399918261,186,0.013055335541474655
Uniform,982,0.2687319669190938,0.0012392259345439653,6.7714964367166335,319,0.006857926508835685
Normal,982,0.11498644510431487,0.0010607127157446744,6.868365815611331,413,0.007905939658894646
Exponential,982,0.5123313266882098,0.0021373622309652698,6.4402169285406385,179,0.036113911290322584
Bimodal,982,0.22836304275713382,0.0011912446577401162,6.80145889014085,338,0.011513757288629738
Log-normal,982,0.2636587452266959,0.0012696253983929722,6.7772859781122525,313,0.00963804630798359
Chi-Square,982,0.5158305787360561,0.0020686463555656754,6.441187544156,178,0.01738517882106244
Uniform,983,0.27523172175461735,0.0012486422103219236,6.766147855081732,316,0.006711857248216246
Normal,983,0.113259915952027,0.0010581076184166711,6.87028339677439,414,0.005763158355103564
Exponential,983,0.4952931299832683,0.001992851699954029,6.47732410910915,188,0.03607315112540193
Bimodal,983,0.22930336696205475,0.0011925781961128644,6.800580074354293,339,0.008172593726626777
Log-normal,983,0.2674123782196008,0.0012670247608752327,6.77677578904333,311,0.01805860623003195
Chi-Square,983,0.5165306599514583,0.0022094789237054814,6.4301967625402625,175,0.06605902777777778
Uniform,984,0.27763839814095903,0.0012514084791741234,6.765283351849092,316,0.006781600805327011
Normal,984,0.11134490310179675,0.0010559328132706755,6.871637877016546,417,0.008175113220386708
Exponential,984,0.5120550751462231,0.0021459497788581363,6.4433483890060055,177,0.04941860465116279
Bimodal,984,0.22972559470968615,0.0011921477280854233,6.801709209678783,339,0.008315492467856457
Log-normal,984,0.27563355751525165,0.0012942061908375155,6.768820921035718,304,0.010473584211181155
Chi-Square,984,0.5081102849564395,0.00209607252806564,6.451968321404621,180,0.018506205673758866
Uniform,985,0.271718048570066,0.0012403592812320226,6.773385205605854,316,0.006824403831457552
Normal,985,0.11563824237271472,0.0010581083694928216,6.87068615004612,415,0.006672395900895058
Exponential,985,0.4956376492694847,0.002005393716433072,6.47691490265174,188,0.04564606741573034
Bimodal,985,0.22690050070330903,0.0011868861585855022,6.804373498753914,341,0.012190166598943519
Log-normal,985,0.2806886499157748,0.0013181325975694879,6.762281030883504,304,0.02962484335839599
Chi-Square,985,0.5024614682682814,0.0020235990028783695,6.465743602234475,183,0.02466711956521739
Uniform,986,0.2753235180396712,0.0012449466339829725,6.769285542178769,317,0.006800139958636428
Normal,986,0.11174662834437275,0.0010543455775286585,6.873485827864174,417,0.005872213160992838
Exponential,986,0.4943051889809387,0.002012835467659245,6.479499225516518,186,0.013587443033854167
Bimodal,986,0.22670921742869332,0.0011842689898717619,6.806707132196611,341,0.008256131290385745
Log-normal,986,0.2663281260331278,0.0012705009885881323,6.779158365977954,312,0.009664503528225806
Chi-Square,986,0.4996274448761756,0.0020344692937454933,6.470817383412136,185,0.017822265625
Uniform,987,0.266624367155852,0.001229443397241885,6.7779375182976205,323,0.006810083695195405
Normal,987,0.11442381340957215,0.0010550051726665607,6.87351557414553,416,0.00653239002978037
Exponential,987,0.5010440751132869,0.0019882050094454902,6.472094659156017,189,0.009631273836929632
Bimodal,987,0.22946479139273823,0.0011886926900639778,6.804284154804865,339,0.010213098883285303
Log-normal,987,0.2866506341224378,0.0013295353617840888,6.759745567732291,296,0.010786067153164972
Chi-Square,987,0.5033312474383649,0.002014586645162372,6.467499807881406,184,0.02483108108108108
Uniform,988,0.2671714963089983,0.0012290022712388696,6.778642032889536,322,0.006761069072056976
Normal,988,0.11536968250393415,0.0010545161920525988,6.874379672323331,415,0.007830436862244898
Exponential,988,0.4873181059183205,0.0019531149445640742,6.493431736318942,196,0.050924161585365856
Bimodal,988,0.22399219103753812,0.0011773782438922703,6.81104162638662,343,0.008234856442577031
Log-normal,988,0.27824593864055314,0.001331804338944951,6.764280110371599,304,0.02929242596810934
Chi-Square,988,0.5035737490163721,0.001983203725094783,6.472484027872966,186,0.034513449367088604
Uniform,989,0.2775438574982647,0.0012449311302568204,6.771597675930869,315,0.006806831461760157
Normal,989,0.11047427636260068,0.0010496645335656852,6.877347481432284,419,0.005759978854719484
Exponential,989,0.4999530819132906,0.0020084609213660816,6.474983679426121,184,0.025655285162950257
Bimodal,989,0.23009421052061707,0.0011871734529726378,6.805753252431801,340,0.011712833680424082
Log-normal,989,0.28028516555441085,0.001326796714239861,6.764929041833051,302,0.027369449013157895
Chi-Square,989,0.49852737062703073,0.0020589597290998026,6.471253076608526,186,0.034997888513513514
Uniform,990,0.25833784367900403,0.0012125500460411264,6.788473197870783,328,0.006718483361774744
Normal,990,0.10982024845639322,0.0010483116648306852,6.878395149043376,420,0.007717646966789052
Exponential,990,0.5077805615965626,0.0020708231410163603,6.459894504068571,181,0.025138180272108842
Bimodal,990,0.2277118577601138,0.0011811289510401577,6.809622318505042,342,0.00850703125
Log-normal,990,0.2701762399089731,0.0012926997212980335,6.776696362416757,310,0.014829700545921644
Chi-Square,990,0.5090332322700833,0.002064454393034279,6.458111001246667,178,0.013148181081259926
Uniform,991,0.2693073167721284,0.0012287625063609159,6.78046395441209,321,0.0066479737588291225
Normal,991,0.11280364876041561,0.001049726377953115,6.878057490179826,419,0.005945027977996965
Exponential,991,0.5063209253085578,0.0020516696083887056,6.463786403306797,183,0.018411775914634148
Bimodal,991,0.22830468995050512,0.001181884927175848,6.809214573824125,342,0.005945828907716629
Log-normal,991,0.27216926899613203,0.0012736039146693777,6.77959354934936,309,0.014411835659144893
